gene	WNVp_C.WNVp_WNV	Sham_WNV.WNVp_WNV	WNVp_WNV.WNVp_JEV	Sham_JEV.WNVp_JEV	Sham_C.Sham_WNV	Sham_C.Sham_JEV	Sham_C.WNVp_JEV	Name	description	attributes
CPIJ015006	0	0	0	1	0	0	0		histone H3.2 [Source:VB Community Annotation]	ID=gene:CPIJ015006;biotype=protein_coding;description=histone H3.2 [Source:VB Community Annotation];gene_id=CPIJ015006;logic_name=vectorbase_culex
CPIJ015007	0	0	0	1	0	0	0		histone cluster 1%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015007;biotype=protein_coding;description=histone cluster 1%2C putative [Source:VB Community Annotation];gene_id=CPIJ015007;logic_name=vectorbase_culex
CPIJ015009	0	0	0	1	0	0	0		Histone H3.3 type 2 [Source:UniProtKB/TrEMBL%3BAcc:B0X778]	ID=gene:CPIJ015009;biotype=protein_coding;description=Histone H3.3 type 2 [Source:UniProtKB/TrEMBL%3BAcc:B0X778];gene_id=CPIJ015009;logic_name=vectorbase_culex
CPIJ015010	0	0	1	1	0	0	1		histone H2A type 1-A [Source:VB Community Annotation]	ID=gene:CPIJ015010;biotype=protein_coding;description=histone H2A type 1-A [Source:VB Community Annotation];gene_id=CPIJ015010;logic_name=vectorbase_culex
CPIJ015020	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X606]	ID=gene:CPIJ015020;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X606];gene_id=CPIJ015020;logic_name=vectorbase_culex
CPIJ015025	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6A1]	ID=gene:CPIJ015025;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6A1];gene_id=CPIJ015025;logic_name=vectorbase_culex
CPIJ015026	0	0	1	1	0	0	1		Venom allergen 5 [Source:UniProtKB/TrEMBL%3BAcc:B0X6A2]	ID=gene:CPIJ015026;biotype=protein_coding;description=Venom allergen 5 [Source:UniProtKB/TrEMBL%3BAcc:B0X6A2];gene_id=CPIJ015026;logic_name=vectorbase_culex
CPIJ015028	0	0	1	1	0	0	1		Venom allergen 5 [Source:UniProtKB/TrEMBL%3BAcc:B0X6A4]	ID=gene:CPIJ015028;biotype=protein_coding;description=Venom allergen 5 [Source:UniProtKB/TrEMBL%3BAcc:B0X6A4];gene_id=CPIJ015028;logic_name=vectorbase_culex
CPIJ015035	0	0	0	0	0	1	0		Myosin-IB [Source:UniProtKB/TrEMBL%3BAcc:B0X747]	ID=gene:CPIJ015035;biotype=protein_coding;description=Myosin-IB [Source:UniProtKB/TrEMBL%3BAcc:B0X747];gene_id=CPIJ015035;logic_name=vectorbase_culex
CPIJ015042	0	0	1	1	0	0	1		60S ribosomal protein L15/L27 [Source:VB Community Annotation]	ID=gene:CPIJ015042;biotype=protein_coding;description=60S ribosomal protein L15/L27 [Source:VB Community Annotation];gene_id=CPIJ015042;logic_name=vectorbase_culex
CPIJ015049	0	0	0	1	0	0	0		Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6E1]	ID=gene:CPIJ015049;biotype=protein_coding;description=Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6E1];gene_id=CPIJ015049;logic_name=vectorbase_culex
CPIJ015052	0	0	0	1	0	0	0		RNA binding motif protein 18 [Source:UniProtKB/TrEMBL%3BAcc:B0X6E4]	ID=gene:CPIJ015052;biotype=protein_coding;description=RNA binding motif protein 18 [Source:UniProtKB/TrEMBL%3BAcc:B0X6E4];gene_id=CPIJ015052;logic_name=vectorbase_culex
CPIJ015053	0	0	0	1	0	0	0		Mitochondrial 28S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:B0X6E5]	ID=gene:CPIJ015053;biotype=protein_coding;description=Mitochondrial 28S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:B0X6E5];gene_id=CPIJ015053;logic_name=vectorbase_culex
CPIJ015054	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6E6]	ID=gene:CPIJ015054;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6E6];gene_id=CPIJ015054;logic_name=vectorbase_culex
CPIJ015063	0	0	1	1	0	0	0		sodium/shloride dependent amino acid transporter [Source:VB Community Annotation]	ID=gene:CPIJ015063;biotype=protein_coding;description=sodium/shloride dependent amino acid transporter [Source:VB Community Annotation];gene_id=CPIJ015063;logic_name=vectorbase_culex
CPIJ015065	0	0	1	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6F7]	ID=gene:CPIJ015065;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6F7];gene_id=CPIJ015065;logic_name=vectorbase_culex
CPIJ015066	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6F8]	ID=gene:CPIJ015066;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6F8];gene_id=CPIJ015066;logic_name=vectorbase_culex
CPIJ015069	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6G1]	ID=gene:CPIJ015069;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6G1];gene_id=CPIJ015069;logic_name=vectorbase_culex
CPIJ015079	0	0	1	1	0	0	0		NADH:ubiquinone dehydrogenase%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015079;biotype=protein_coding;description=NADH:ubiquinone dehydrogenase%2C putative [Source:VB Community Annotation];gene_id=CPIJ015079;logic_name=vectorbase_culex
CPIJ015080	0	0	1	0	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X767]	ID=gene:CPIJ015080;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X767];gene_id=CPIJ015080;logic_name=vectorbase_culex
CPIJ015082	0	0	0	1	0	0	0		Gbx homeobox protein [Source:UniProtKB/TrEMBL%3BAcc:B0X769]	ID=gene:CPIJ015082;biotype=protein_coding;description=Gbx homeobox protein [Source:UniProtKB/TrEMBL%3BAcc:B0X769];gene_id=CPIJ015082;logic_name=vectorbase_culex
CPIJ015092	1	0	0	0	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7Q7]	ID=gene:CPIJ015092;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7Q7];gene_id=CPIJ015092;logic_name=vectorbase_culex
CPIJ015095	0	0	1	1	0	0	1		galactose-specific C-type lectin%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015095;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ015095;logic_name=vectorbase_culex
CPIJ015099	0	0	1	1	0	0	1	RpS13	40S ribosomal protein S13 [Source:UniProtKB/TrEMBL%3BAcc:B0X663]	ID=gene:CPIJ015099;Name=RpS13;biotype=protein_coding;description=40S ribosomal protein S13 [Source:UniProtKB/TrEMBL%3BAcc:B0X663];gene_id=CPIJ015099;logic_name=vectorbase_culex
CPIJ015114	0	0	1	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6V5]	ID=gene:CPIJ015114;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6V5];gene_id=CPIJ015114;logic_name=vectorbase_culex
CPIJ015124	0	0	1	1	0	0	0		sterol carrier protein-2%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015124;biotype=protein_coding;description=sterol carrier protein-2%2C putative [Source:VB Community Annotation];gene_id=CPIJ015124;logic_name=vectorbase_culex
CPIJ015125	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X655]	ID=gene:CPIJ015125;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X655];gene_id=CPIJ015125;logic_name=vectorbase_culex
CPIJ015126	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X656]	ID=gene:CPIJ015126;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X656];gene_id=CPIJ015126;logic_name=vectorbase_culex
CPIJ015127	0	0	1	1	0	0	1		sterol carrier protein 2%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015127;biotype=protein_coding;description=sterol carrier protein 2%2C putative [Source:VB Community Annotation];gene_id=CPIJ015127;logic_name=vectorbase_culex
CPIJ015132	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6P6]	ID=gene:CPIJ015132;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X6P6];gene_id=CPIJ015132;logic_name=vectorbase_culex
CPIJ015136	0	0	1	1	0	0	0		protein dodo [Source:VB Community Annotation]	ID=gene:CPIJ015136;biotype=protein_coding;description=protein dodo [Source:VB Community Annotation];gene_id=CPIJ015136;logic_name=vectorbase_culex
CPIJ015145	0	0	1	0	0	0	0		trkB protein%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015145;biotype=protein_coding;description=trkB protein%2C putative [Source:VB Community Annotation];gene_id=CPIJ015145;logic_name=vectorbase_culex
CPIJ015157	0	0	1	1	0	0	1		Lsm6 protein [Source:UniProtKB/TrEMBL%3BAcc:B0X703]	ID=gene:CPIJ015157;biotype=protein_coding;description=Lsm6 protein [Source:UniProtKB/TrEMBL%3BAcc:B0X703];gene_id=CPIJ015157;logic_name=vectorbase_culex
CPIJ015158	0	0	1	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X704]	ID=gene:CPIJ015158;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X704];gene_id=CPIJ015158;logic_name=vectorbase_culex
CPIJ015171	0	0	1	0	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7L8]	ID=gene:CPIJ015171;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7L8];gene_id=CPIJ015171;logic_name=vectorbase_culex
CPIJ015187	0	0	0	1	0	0	0		Myotubularin [Source:UniProtKB/TrEMBL%3BAcc:B0X6Y0]	ID=gene:CPIJ015187;biotype=protein_coding;description=Myotubularin [Source:UniProtKB/TrEMBL%3BAcc:B0X6Y0];gene_id=CPIJ015187;logic_name=vectorbase_culex
CPIJ015202	0	0	0	1	0	0	0		Coatomer [Source:UniProtKB/TrEMBL%3BAcc:B0X7I5]	ID=gene:CPIJ015202;biotype=protein_coding;description=Coatomer [Source:UniProtKB/TrEMBL%3BAcc:B0X7I5];gene_id=CPIJ015202;logic_name=vectorbase_culex
CPIJ015206	0	0	0	1	0	0	0		Zinc finger protein 59 [Source:UniProtKB/TrEMBL%3BAcc:B0X7I9]	ID=gene:CPIJ015206;biotype=protein_coding;description=Zinc finger protein 59 [Source:UniProtKB/TrEMBL%3BAcc:B0X7I9];gene_id=CPIJ015206;logic_name=vectorbase_culex
CPIJ015236	0	0	0	0	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X710]	ID=gene:CPIJ015236;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X710];gene_id=CPIJ015236;logic_name=vectorbase_culex
CPIJ015242	0	0	1	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X790]	ID=gene:CPIJ015242;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X790];gene_id=CPIJ015242;logic_name=vectorbase_culex
CPIJ015256	0	0	0	1	0	0	0		mediator complex subunit 4 [Source:VB Community Annotation]	ID=gene:CPIJ015256;biotype=protein_coding;description=mediator complex subunit 4 [Source:VB Community Annotation];gene_id=CPIJ015256;logic_name=vectorbase_culex
CPIJ015257	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7P3]	ID=gene:CPIJ015257;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7P3];gene_id=CPIJ015257;logic_name=vectorbase_culex
CPIJ015260	0	0	0	1	0	0	0		DNA polymerase alpha catalytic subunit [Source:VB Community Annotation]	ID=gene:CPIJ015260;biotype=protein_coding;description=DNA polymerase alpha catalytic subunit [Source:VB Community Annotation];gene_id=CPIJ015260;logic_name=vectorbase_culex
CPIJ015263	0	0	1	1	0	0	0		Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7P9]	ID=gene:CPIJ015263;biotype=protein_coding;description=Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7P9];gene_id=CPIJ015263;logic_name=vectorbase_culex
CPIJ015274	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7E0]	ID=gene:CPIJ015274;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7E0];gene_id=CPIJ015274;logic_name=vectorbase_culex
CPIJ015285	0	0	0	1	0	0	0		DNA-directed RNA polymerase II 23 kDa polypeptide [Source:UniProtKB/TrEMBL%3BAcc:B0X7A5]	ID=gene:CPIJ015285;biotype=protein_coding;description=DNA-directed RNA polymerase II 23 kDa polypeptide [Source:UniProtKB/TrEMBL%3BAcc:B0X7A5];gene_id=CPIJ015285;logic_name=vectorbase_culex
CPIJ015286	0	0	1	1	0	0	1		60S ribosomal protein L12 [Source:UniProtKB/TrEMBL%3BAcc:B0X7A6]	ID=gene:CPIJ015286;biotype=protein_coding;description=60S ribosomal protein L12 [Source:UniProtKB/TrEMBL%3BAcc:B0X7A6];gene_id=CPIJ015286;logic_name=vectorbase_culex
CPIJ015331	0	0	1	1	0	0	1		Calmin [Source:UniProtKB/TrEMBL%3BAcc:B0X6K7]	ID=gene:CPIJ015331;biotype=protein_coding;description=Calmin [Source:UniProtKB/TrEMBL%3BAcc:B0X6K7];gene_id=CPIJ015331;logic_name=vectorbase_culex
CPIJ015360	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8Q4]	ID=gene:CPIJ015360;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8Q4];gene_id=CPIJ015360;logic_name=vectorbase_culex
CPIJ015368	0	0	1	0	0	0	0		serine protease SP24D precursor [Source:VB Community Annotation]	ID=gene:CPIJ015368;biotype=protein_coding;description=serine protease SP24D precursor [Source:VB Community Annotation];gene_id=CPIJ015368;logic_name=vectorbase_culex
CPIJ015390	0	0	1	1	0	0	1		MICOS complex subunit MIC13 [Source:UniProtKB/TrEMBL%3BAcc:B0X7Y1]	ID=gene:CPIJ015390;biotype=protein_coding;description=MICOS complex subunit MIC13 [Source:UniProtKB/TrEMBL%3BAcc:B0X7Y1];gene_id=CPIJ015390;logic_name=vectorbase_culex
CPIJ015401	0	0	1	1	0	0	1		galactose-specific C-type lectin%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015401;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ015401;logic_name=vectorbase_culex
CPIJ015413	0	0	0	1	0	0	0		Phosphomevalonate kinase [Source:UniProtKB/TrEMBL%3BAcc:B0X8P2]	ID=gene:CPIJ015413;biotype=protein_coding;description=Phosphomevalonate kinase [Source:UniProtKB/TrEMBL%3BAcc:B0X8P2];gene_id=CPIJ015413;logic_name=vectorbase_culex
CPIJ015414	0	0	0	1	0	0	0		Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8P3]	ID=gene:CPIJ015414;biotype=protein_coding;description=Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8P3];gene_id=CPIJ015414;logic_name=vectorbase_culex
CPIJ015418	0	0	1	1	0	0	1	APG10	autophagy related gene [Source:VB Community Annotation]	ID=gene:CPIJ015418;Name=APG10;biotype=protein_coding;description=autophagy related gene [Source:VB Community Annotation];gene_id=CPIJ015418;logic_name=vectorbase_culex
CPIJ015442	0	0	1	0	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G2]	ID=gene:CPIJ015442;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G2];gene_id=CPIJ015442;logic_name=vectorbase_culex
CPIJ015443	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G3]	ID=gene:CPIJ015443;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G3];gene_id=CPIJ015443;logic_name=vectorbase_culex
CPIJ015454	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7K8]	ID=gene:CPIJ015454;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7K8];gene_id=CPIJ015454;logic_name=vectorbase_culex
CPIJ015488	0	0	0	1	0	0	0		sigma DNA polymerase%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015488;biotype=protein_coding;description=sigma DNA polymerase%2C putative [Source:VB Community Annotation];gene_id=CPIJ015488;logic_name=vectorbase_culex
CPIJ015490	0	0	0	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7H4]	ID=gene:CPIJ015490;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7H4];gene_id=CPIJ015490;logic_name=vectorbase_culex
CPIJ015501	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7S0]	ID=gene:CPIJ015501;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7S0];gene_id=CPIJ015501;logic_name=vectorbase_culex
CPIJ015522	0	0	1	1	0	0	0		26S protease regulatory subunit 6A-A [Source:UniProtKB/TrEMBL%3BAcc:B0X7B7]	ID=gene:CPIJ015522;biotype=protein_coding;description=26S protease regulatory subunit 6A-A [Source:UniProtKB/TrEMBL%3BAcc:B0X7B7];gene_id=CPIJ015522;logic_name=vectorbase_culex
CPIJ015536	0	0	1	1	0	0	1		outer mitochondrial translocase subunit%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015536;biotype=protein_coding;description=outer mitochondrial translocase subunit%2C putative [Source:VB Community Annotation];gene_id=CPIJ015536;logic_name=vectorbase_culex
CPIJ015554	0	0	1	1	0	0	1	RpS28	40S ribosomal protein S28 [Source:UniProtKB/TrEMBL%3BAcc:B0X8K6]	ID=gene:CPIJ015554;Name=RpS28;biotype=protein_coding;description=40S ribosomal protein S28 [Source:UniProtKB/TrEMBL%3BAcc:B0X8K6];gene_id=CPIJ015554;logic_name=vectorbase_culex
CPIJ015556	0	0	1	1	0	0	1	RpS28	40S ribosomal protein S28 [Source:UniProtKB/TrEMBL%3BAcc:B0X8K6]	ID=gene:CPIJ015556;Name=RpS28;biotype=protein_coding;description=40S ribosomal protein S28 [Source:UniProtKB/TrEMBL%3BAcc:B0X8K6];gene_id=CPIJ015556;logic_name=vectorbase_culex
CPIJ015565	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8L7]	ID=gene:CPIJ015565;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8L7];gene_id=CPIJ015565;logic_name=vectorbase_culex
CPIJ015566	0	0	1	1	0	0	1		Cytochrome c oxidase subunit VIIa [Source:UniProtKB/TrEMBL%3BAcc:B0X8L8]	ID=gene:CPIJ015566;biotype=protein_coding;description=Cytochrome c oxidase subunit VIIa [Source:UniProtKB/TrEMBL%3BAcc:B0X8L8];gene_id=CPIJ015566;logic_name=vectorbase_culex
CPIJ015567	0	0	1	1	0	0	1		NBP2b protein%2C putative [Source:VB Community Annotation]	ID=gene:CPIJ015567;biotype=protein_coding;description=NBP2b protein%2C putative [Source:VB Community Annotation];gene_id=CPIJ015567;logic_name=vectorbase_culex
CPIJ015577	0	0	0	1	0	0	0		Lola [Source:UniProtKB/TrEMBL%3BAcc:B0X7C3]	ID=gene:CPIJ015577;biotype=protein_coding;description=Lola [Source:UniProtKB/TrEMBL%3BAcc:B0X7C3];gene_id=CPIJ015577;logic_name=vectorbase_culex
CPIJ015578	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7C4]	ID=gene:CPIJ015578;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7C4];gene_id=CPIJ015578;logic_name=vectorbase_culex
CPIJ015579	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7C5]	ID=gene:CPIJ015579;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7C5];gene_id=CPIJ015579;logic_name=vectorbase_culex
CPIJ015587	0	0	0	0	1	0	0		Oligosaccharyl transferase [Source:UniProtKB/TrEMBL%3BAcc:B0X8A0]	ID=gene:CPIJ015587;biotype=protein_coding;description=Oligosaccharyl transferase [Source:UniProtKB/TrEMBL%3BAcc:B0X8A0];gene_id=CPIJ015587;logic_name=vectorbase_culex
CPIJ015603	1	1	0	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X808]	ID=gene:CPIJ015603;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X808];gene_id=CPIJ015603;logic_name=vectorbase_culex
CPIJ015604	0	0	1	1	0	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X809]	ID=gene:CPIJ015604;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X809];gene_id=CPIJ015604;logic_name=vectorbase_culex
CPIJ015611	0	0	1	1	0	0	0		Salivary C-type lectin [Source:UniProtKB/TrEMBL%3BAcc:B0X9Y1]	ID=gene:CPIJ015611;biotype=protein_coding;description=Salivary C-type lectin [Source:UniProtKB/TrEMBL%3BAcc:B0X9Y1];gene_id=CPIJ015611;logic_name=vectorbase_culex
CPIJ015623	0	0	0	1	0	0	0		Predicted protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7V3]	ID=gene:CPIJ015623;biotype=protein_coding;description=Predicted protein [Source:UniProtKB/TrEMBL%3BAcc:B0X7V3];gene_id=CPIJ015623;logic_name=vectorbase_culex
CPIJ015624	0	0	1	1	0	0	1		60S ribosomal protein L17 [Source:UniProtKB/TrEMBL%3BAcc:B0X7V4]	ID=gene:CPIJ015624;biotype=protein_coding;description=60S ribosomal protein L17 [Source:UniProtKB/TrEMBL%3BAcc:B0X7V4];gene_id=CPIJ015624;logic_name=vectorbase_culex
CPIJ015635	0	0	0	1	0	0	0		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8C4]	ID=gene:CPIJ015635;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8C4];gene_id=CPIJ015635;logic_name=vectorbase_culex
CPIJ015636	0	0	0	1	0	0	0		bestrophin 2%2C3%2C4 [Source:VB Community Annotation]	ID=gene:CPIJ015636;biotype=protein_coding;description=bestrophin 2%2C3%2C4 [Source:VB Community Annotation];gene_id=CPIJ015636;logic_name=vectorbase_culex
CPIJ015637	0	0	1	1	0	0	1		Antioxidant enzyme [Source:UniProtKB/TrEMBL%3BAcc:B0X8C6]	ID=gene:CPIJ015637;biotype=protein_coding;description=Antioxidant enzyme [Source:UniProtKB/TrEMBL%3BAcc:B0X8C6];gene_id=CPIJ015637;logic_name=vectorbase_culex
CPIJ015639	0	0	1	1	0	0	0		39S ribosomal protein L21%2C mitochondrial precursor [Source:VB Community Annotation]	ID=gene:CPIJ015639;biotype=protein_coding;description=39S ribosomal protein L21%2C mitochondrial precursor [Source:VB Community Annotation];gene_id=CPIJ015639;logic_name=vectorbase_culex
CPIJ015641	0	0	1	1	0	0	1		RNA-binding motif protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G8]	ID=gene:CPIJ015641;biotype=protein_coding;description=RNA-binding motif protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8G8];gene_id=CPIJ015641;logic_name=vectorbase_culex
CPIJ015643	0	0	0	1	0	0	0		protein ybiN [Source:VB Community Annotation]	ID=gene:CPIJ015643;biotype=protein_coding;description=protein ybiN [Source:VB Community Annotation];gene_id=CPIJ015643;logic_name=vectorbase_culex
CPIJ015647	0	0	0	1	1	0	1		uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8H4]	ID=gene:CPIJ015647;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0X8H4];gene_id=CPIJ015647;logic_name=vectorbase_culex
CPIJ015656	0	0	1	0	0	0	0		lysosomal alpha-mannosidase precursor [Source:VB Community Annotation]	ID=gene:CPIJ015656;biotype=protein_coding;description=lysosomal alpha-mannosidase precursor [Source:VB Community Annotation];gene_id=CPIJ015656;logic_name=vectorbase_culex
CPIJ015663	0	0	0	1	0	0	0		Protein quiver [Source:UniProtKB/TrEMBL%3BAcc:B0X7N0]	ID=gene:CPIJ015663;biotype=protein_coding;description=Protein quiver [Source:UniProtKB/TrEMBL%3BAcc:B0X7N0];gene_id=CPIJ015663;logic_name=vectorbase_culex
